Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
782      -5.241977e+00  -5.241969e+00  7.520109e-06   1.43e-06  
783      -4.260643e+00  -4.262940e+00  2.297098e-03   5.39e-04  
784      -5.449849e+00  -5.448605e+00  1.244373e-03   2.28e-04  
785      -7.630294e+00  -7.630772e+00  4.771025e-04   6.25e-05  
786      -8.864451e+00  -8.865752e+00  1.300816e-03   1.47e-04  
787      -8.665125e+00  -8.663638e+00  1.487526e-03   1.72e-04  
788      -7.488747e+00  -7.488081e+00  6.662988e-04   8.90e-05  
789      -5.887058e+00  -5.887004e+00  5.414963e-05   9.20e-06  
790      -4.230416e+00  -4.227848e+00  2.568551e-03   6.07e-04  
791      -2.692925e+00  -2.691112e+00  1.812591e-03   6.73e-04  
792      -1.309981e+00  -1.311969e+00  1.988069e-03   1.52e-03  
793      -4.579891e-02  -4.619210e-02  3.931915e-04   8.59e-03  
794      1.158187e+00   1.158152e+00   3.444637e-05   2.97e-05  
795      2.357298e+00   2.355691e+00   1.607318e-03   6.82e-04  
796      3.592052e+00   3.588460e+00   3.591935e-03   1.00e-03  
797      4.883328e+00   5.148097e+00   2.647693e-01   5.42e-02  
798      6.229952e+00   7.513870e+00   1.283917e+00   2.06e-01  
799      7.034895e+00   7.385040e+00   3.501444e-01   4.98e-02  
800      7.759381e+00   6.442498e+00   1.316883e+00   1.70e-01  
801      -9.798676e-01  -8.195182e-01  1.603495e-01   1.64e-01  
802      -1.060205e+00  -1.109051e+00  4.884574e-02   4.61e-02  
803      -1.094890e+00  -1.312138e+00  2.172482e-01   1.98e-01  
804      -1.143491e+00  -1.274172e+00  1.306810e-01   1.14e-01  
805      -1.063473e+00  -1.132534e+00  6.906149e-02   6.49e-02  
806      -9.246447e-01  -9.742516e-01  4.960697e-02   5.36e-02  
807      -7.892911e-01  -8.362736e-01  4.698250e-02   5.95e-02  
808      -6.855505e-01  -7.275764e-01  4.202592e-02   6.13e-02  
809      -6.187998e-01  -6.599500e-01  4.115029e-02   6.65e-02  
810      -5.850217e-01  -6.339285e-01  4.890675e-02   8.36e-02  
811      -5.776613e-01  -6.240944e-01  4.643309e-02   8.04e-02  
812      -5.909896e-01  -6.444302e-01  5.344060e-02   9.04e-02  
813      -6.214781e-01  -6.759969e-01  5.451887e-02   8.77e-02  
814      -6.680608e-01  -7.262415e-01  5.818074e-02   8.71e-02  
815      -7.320640e-01  -7.916615e-01  5.959751e-02   8.14e-02  
816      -8.173061e-01  -8.742843e-01  5.697818e-02   6.97e-02  
817      -9.306468e-01  -9.906391e-01  5.999235e-02   6.45e-02  
818      -1.083213e+00  -1.139329e+00  5.611574e-02   5.18e-02  
819      -1.292637e+00  -1.343476e+00  5.083981e-02   3.93e-02  
820      -1.586876e+00  -1.627346e+00  4.046982e-02   2.55e-02  
821      -2.010608e+00  -2.045292e+00  3.468373e-02   1.73e-02  
822      -2.635966e+00  -2.658376e+00  2.240945e-02   8.50e-03  
823      -3.580646e+00  -3.589028e+00  8.382812e-03   2.34e-03  
824      -5.042038e+00  -5.040358e+00  1.679333e-03   3.33e-04  
825      -7.358057e+00  -7.372717e+00  1.466027e-02   1.99e-03  
826      -1.126716e+01  -1.140126e+01  1.341028e-01   1.19e-02  
827      -1.814622e+01  -1.873487e+01  5.886509e-01   3.24e-02  
828      -2.682606e+01  -2.817357e+01  1.347510e+00   5.02e-02  
829      -3.035385e+01  -3.202601e+01  1.672156e+00   5.51e-02  
830      -2.855996e+01  -3.026036e+01  1.700392e+00   5.95e-02  
831      -2.381738e+01  -2.527351e+01  1.456134e+00   6.11e-02  
832      -1.691549e+01  -1.779660e+01  8.811018e-01   5.21e-02  
833      -1.026783e+01  -1.045770e+01  1.898698e-01   1.85e-02  
834      -8.901472e+00  -8.920539e+00  1.906675e-02   2.14e-03  
835      -9.721486e+00  -9.720186e+00  1.300460e-03   1.34e-04  
836      -9.400874e+00  -9.400318e+00  5.557985e-04   5.91e-05  
837      -7.965853e+00  -7.967717e+00  1.863713e-03   2.34e-04  
838      -6.090089e+00  -6.089891e+00  1.978673e-04   3.25e-05  
839      -4.245536e+00  -4.247242e+00  1.706586e-03   4.02e-04  
840      -2.637059e+00  -2.638471e+00  1.411229e-03   5.35e-04  
841      -1.282462e+00  -1.285965e+00  3.503609e-03   2.73e-03  
842      -1.154383e-01  -1.111662e-01  4.272128e-03   3.70e-02  
843      9.463999e-01   9.431319e-01   3.268013e-03   3.45e-03  
844      1.971838e+00   1.971277e+00   5.601293e-04   2.84e-04  
845      3.007775e+00   3.006238e+00   1.537263e-03   5.11e-04  
846      4.078684e+00   4.078051e+00   6.335156e-04   1.55e-04  
847      5.187522e+00   5.450098e+00   2.625765e-01   5.06e-02  
848      6.316245e+00   7.544189e+00   1.227943e+00   1.94e-01  
849      6.989036e+00   7.283582e+00   2.945462e-01   4.21e-02  
850      7.582943e+00   6.262760e+00   1.320183e+00   1.74e-01  
851      -2.512249e+00  -2.929125e+00  4.168757e-01   1.66e-01  
852      -2.326547e+00  -3.353628e+00  1.027081e+00   4.41e-01  
853      -2.128708e+00  -3.445734e+00  1.317026e+00   6.19e-01  
854      -1.788062e+00  -2.391143e+00  6.030815e-01   3.37e-01  
855      -1.474276e+00  -1.803310e+00  3.290345e-01   2.23e-01  
856      -1.246463e+00  -1.519104e+00  2.726413e-01   2.19e-01  
857      -1.097131e+00  -1.362379e+00  2.652478e-01   2.42e-01  
858      -1.014299e+00  -1.282857e+00  2.685575e-01   2.65e-01  
859      -9.831866e-01  -1.264524e+00  2.813376e-01   2.86e-01  
860      -9.884112e-01  -1.284358e+00  2.959470e-01   2.99e-01  
861      -1.017028e+00  -1.326500e+00  3.094721e-01   3.04e-01  
862      -1.059661e+00  -1.390864e+00  3.312029e-01   3.13e-01  
863      -1.109973e+00  -1.449602e+00  3.396294e-01   3.06e-01  
864      -1.163629e+00  -1.512471e+00  3.488424e-01   3.00e-01  
865      -1.217502e+00  -1.571668e+00  3.541652e-01   2.91e-01  
866      -1.269269e+00  -1.620986e+00  3.517169e-01   2.77e-01  
867      -1.317442e+00  -1.645891e+00  3.284484e-01   2.49e-01  
868      -1.361888e+00  -1.656958e+00  2.950709e-01   2.17e-01  
869      -1.405043e+00  -1.641924e+00  2.368815e-01   1.69e-01  
870      -1.454290e+00  -1.601148e+00  1.468580e-01   1.01e-01  
871      -1.526363e+00  -1.538062e+00  1.169921e-02   7.66e-03  
872      -1.655485e+00  -1.475004e+00  1.804808e-01   1.09e-01  
873      -1.908676e+00  -1.456287e+00  4.523896e-01   2.37e-01  
874      -2.415867e+00  -1.566417e+00  8.494500e-01   3.52e-01  
875      -3.431762e+00  -2.010469e+00  1.421293e+00   4.14e-01  
876      -5.495473e+00  -3.196996e+00  2.298477e+00   4.18e-01  
877      -1.032421e+01  -7.387621e+00  2.936592e+00   2.84e-01  
878      -6.531049e+01  -7.709403e+01  1.178354e+01   1.80e-01  
879      -7.811713e+01  -9.324760e+01  1.513047e+01   1.94e-01  
880      -8.058997e+01  -9.758411e+01  1.699414e+01   2.11e-01  
881      -7.368053e+01  -9.035883e+01  1.667830e+01   2.26e-01  
882      -5.910242e+01  -7.332660e+01  1.422417e+01   2.41e-01  
883      -6.752376e+00  -6.447853e+00  3.045230e-01   4.51e-02  
884      -6.881255e+00  -6.806647e+00  7.460751e-02   1.08e-02  
885      -8.082982e+00  -8.086488e+00  3.505350e-03   4.34e-04  
886      -7.222247e+00  -7.220188e+00  2.058392e-03   2.85e-04  
887      -5.467694e+00  -5.465957e+00  1.737751e-03   3.18e-04  
888      -3.662629e+00  -3.662133e+00  4.955986e-04   1.35e-04  
889      -2.144687e+00  -2.146273e+00  1.585714e-03   7.39e-04  
890      -9.405727e-01  -9.394330e-01  1.139708e-03   1.21e-03  
891      4.330247e-02   4.149501e-02   1.807457e-03   4.17e-02  
892      9.110575e-01   9.122377e-01   1.180241e-03   1.30e-03  
893      1.740693e+00   1.740759e+00   6.647744e-05   3.82e-05  
894      2.580571e+00   2.582515e+00   1.944085e-03   7.53e-04  
895      3.454133e+00   3.453119e+00   1.014727e-03   2.94e-04  
896      4.364193e+00   4.362471e+00   1.722311e-03   3.95e-04  
897      5.295315e+00   5.549302e+00   2.539873e-01   4.80e-02  
898      6.214772e+00   7.366480e+00   1.151708e+00   1.85e-01  
899      6.760569e+00   6.997773e+00   2.372037e-01   3.51e-02  
900      7.230212e+00   5.944389e+00   1.285823e+00   1.78e-01  
901      -3.418691e+00  -3.432476e+00  1.378542e-02   4.03e-03  
902      -3.100069e+00  -3.858987e+00  7.589180e-01   2.45e-01  
903      -2.740573e+00  -3.833604e+00  1.093030e+00   3.99e-01  
904      -2.184450e+00  -2.526502e+00  3.420519e-01   1.57e-01  
905      -1.726206e+00  -1.830611e+00  1.044045e-01   6.05e-02  
906      -1.433918e+00  -1.523578e+00  8.965995e-02   6.25e-02  
907      -1.272702e+00  -1.373293e+00  1.005905e-01   7.90e-02  
908      -1.206913e+00  -1.325896e+00  1.189826e-01   9.86e-02  
909      -1.203847e+00  -1.338654e+00  1.348075e-01   1.12e-01  
910      -1.237641e+00  -1.386706e+00  1.490653e-01   1.20e-01  
911      -1.290961e+00  -1.452513e+00  1.615527e-01   1.25e-01  
912      -1.352783e+00  -1.519033e+00  1.662502e-01   1.23e-01  
913      -1.415541e+00  -1.587527e+00  1.719866e-01   1.21e-01  
914      -1.473088e+00  -1.647250e+00  1.741624e-01   1.18e-01  
915      -1.519508e+00  -1.686996e+00  1.674881e-01   1.10e-01  
916      -1.548477e+00  -1.704099e+00  1.556220e-01   1.01e-01  
917      -1.552981e+00  -1.684371e+00  1.313903e-01   8.46e-02  
918      -1.525358e+00  -1.623354e+00  9.799589e-02   6.42e-02  
919      -1.457811e+00  -1.491621e+00  3.381010e-02   2.32e-02  
920      -1.343772e+00  -1.288374e+00  5.539785e-02   4.12e-02  
921      -1.181018e+00  -9.891680e-01  1.918498e-01   1.62e-01  
922      -9.783939e-01  -5.926238e-01  3.857701e-01   3.94e-01  
923      -7.704221e-01  -7.918334e-02  6.912387e-01   8.97e-01  
924      -6.511673e-01  5.057907e-01   1.156958e+00   1.78e+00  
925      -8.592472e-01  1.044965e+00   1.904212e+00   2.22e+00  
926      -2.017692e+00  1.184298e+00   3.201990e+00   1.59e+00  
927      -6.480104e+00  -1.637451e+00  4.842653e+00   7.47e-01  
928      -8.423839e+01  -8.377002e+01  4.683736e-01   5.56e-03  
929      -7.742545e+01  -7.874650e+01  1.321048e+00   1.71e-02  
930      -7.450034e+01  -8.029171e+01  5.791375e+00   7.77e-02  
931      -5.835668e+01  -6.644953e+01  8.092852e+00   1.39e-01  
932      -3.874094e+01  -4.660644e+01  7.865505e+00   2.03e-01  
933      2.052368e+01   2.760038e+01   7.076706e+00   3.45e-01  
934      -2.229331e-01  1.898100e-01   4.127431e-01   1.85e+00  
935      -3.667516e+00  -3.668632e+00  1.115700e-03   3.04e-04  
936      -3.284381e+00  -3.287126e+00  2.744960e-03   8.36e-04  
937      -2.108067e+00  -2.106938e+00  1.128379e-03   5.35e-04  
938      -1.023071e+00  -1.023488e+00  4.166190e-04   4.07e-04  
939      -1.940558e-01  -1.942271e-01  1.713009e-04   8.83e-04  
940      4.612570e-01   4.634157e-01   2.158714e-03   4.68e-03  
941      1.047782e+00   1.045866e+00   1.916043e-03   1.83e-03  
942      1.636531e+00   1.634899e+00   1.632771e-03   9.98e-04  
943      2.265327e+00   2.264047e+00   1.279746e-03   5.65e-04  
944      2.948195e+00   2.949475e+00   1.280043e-03   4.34e-04  
945      3.681837e+00   3.679222e+00   2.614523e-03   7.10e-04  
946      4.448725e+00   4.448905e+00   1.798105e-04   4.04e-05  
947      5.218216e+00   5.457888e+00   2.396718e-01   4.59e-02  
948      5.946770e+00   7.005522e+00   1.058752e+00   1.78e-01  
949      6.376233e+00   6.561522e+00   1.852887e-01   2.91e-02  
950      6.732527e+00   5.507873e+00   1.224654e+00   1.82e-01  
951      -4.694381e+00  -3.679035e+00  1.015346e+00   2.16e-01  
952      -4.046829e+00  -3.930985e+00  1.158432e-01   2.86e-02  
953      -3.427864e+00  -3.758882e+00  3.310177e-01   9.66e-02  
954      -2.586936e+00  -2.347798e+00  2.391378e-01   9.24e-02  
955      -1.958716e+00  -1.635093e+00  3.236228e-01   1.65e-01  
956      -1.607422e+00  -1.349218e+00  2.582041e-01   1.61e-01  
957      -1.455035e+00  -1.237632e+00  2.174029e-01   1.49e-01  
958      -1.424215e+00  -1.230046e+00  1.941685e-01   1.36e-01  
959      -1.458278e+00  -1.270974e+00  1.873036e-01   1.28e-01  
960      -1.523724e+00  -1.327443e+00  1.962811e-01   1.29e-01  
961      -1.602281e+00  -1.399275e+00  2.030059e-01   1.27e-01  
962      -1.682953e+00  -1.470643e+00  2.123101e-01   1.26e-01  
963      -1.757366e+00  -1.531604e+00  2.257619e-01   1.28e-01  
964      -1.817400e+00  -1.578037e+00  2.393626e-01   1.32e-01  
965      -1.853931e+00  -1.607695e+00  2.462367e-01   1.33e-01  
966      -1.856013e+00  -1.601112e+00  2.549006e-01   1.37e-01  
967      -1.810188e+00  -1.544257e+00  2.659317e-01   1.47e-01  
968      -1.699828e+00  -1.430720e+00  2.691080e-01   1.58e-01  
969      -1.504480e+00  -1.236402e+00  2.680773e-01   1.78e-01  
970      -1.199387e+00  -9.244825e-01  2.749045e-01   2.29e-01  
971      -7.556586e-01  -4.760029e-01  2.796557e-01   3.70e-01  
972      -1.423169e-01  1.611436e-01   3.034605e-01   2.13e+00  
973      6.662567e-01   1.031483e+00   3.652263e-01   5.48e-01  
974      1.668321e+00   2.187334e+00   5.190132e-01   3.11e-01  
975      2.753400e+00   3.646971e+00   8.935710e-01   3.25e-01  
976      3.395626e+00   5.291658e+00   1.896032e+00   5.58e-01  
977      4.248349e-01   4.558036e+00   4.133201e+00   9.73e+00  
978      -1.070959e+02  -8.045688e+01  2.663907e+01   2.49e-01  
979      -9.062299e+01  -7.483926e+01  1.578373e+01   1.74e-01  
980      -9.034301e+01  -8.586112e+01  4.481896e+00   4.96e-02  
981      -5.476514e+01  -5.876981e+01  4.004665e+00   7.31e-02  
982      -3.117388e+01  -3.794213e+01  6.768250e+00   2.17e-01  
983      3.070283e+01   3.863934e+01   7.936504e+00   2.58e-01  
984      6.982348e+00   7.647056e+00   6.647080e-01   9.52e-02  
985      1.880543e+00   1.881745e+00   1.202852e-03   6.40e-04  
986      9.530515e-01   9.546859e-01   1.634423e-03   1.71e-03  
987      9.447850e-01   9.464054e-01   1.620394e-03   1.72e-03  
988      1.030950e+00   1.032202e+00   1.251877e-03   1.21e-03  
989      1.146316e+00   1.145255e+00   1.061234e-03   9.26e-04  
990      1.334523e+00   1.333523e+00   9.997518e-04   7.49e-04  
991      1.622612e+00   1.621968e+00   6.437642e-04   3.97e-04  
992      2.015882e+00   2.015291e+00   5.904803e-04   2.93e-04  
993      2.506165e+00   2.506886e+00   7.216490e-04   2.88e-04  
994      3.076364e+00   3.074810e+00   1.554030e-03   5.05e-04  
995      3.701752e+00   3.702314e+00   5.621983e-04   1.52e-04  
996      4.349792e+00   4.351328e+00   1.535159e-03   3.53e-04  
997      4.979534e+00   5.194732e+00   2.151980e-01   4.32e-02  
998      5.541059e+00   6.490314e+00   9.492558e-01   1.71e-01  
999      5.868098e+00   6.008119e+00   1.400210e-01   2.39e-02  
1000     6.124790e+00   4.994549e+00   1.130241e+00   1.85e-01  
1001     -3.387729e+01  -3.458411e+01  7.068180e-01   2.09e-02  
1002     -1.772402e+01  -2.328470e+01  5.560682e+00   3.14e-01  
1003     3.764968e+01   4.546059e+01   7.810908e+00   2.07e-01  
1004     1.277745e+01   1.354290e+01   7.654551e-01   5.99e-02  
1005     6.519485e+00   6.520027e+00   5.415541e-04   8.31e-05  
1006     4.053936e+00   4.055860e+00   1.923955e-03   4.75e-04  
1007     2.787439e+00   2.789963e+00   2.523577e-03   9.05e-04  
1008     2.073634e+00   2.071541e+00   2.093263e-03   1.01e-03  
1009     1.725192e+00   1.724693e+00   4.991358e-04   2.89e-04  
1010     1.648889e+00   1.650978e+00   2.089291e-03   1.27e-03  
1011     1.781784e+00   1.784639e+00   2.855483e-03   1.60e-03  
1012     2.076362e+00   2.078750e+00   2.388538e-03   1.15e-03  
1013     2.492917e+00   2.490803e+00   2.114592e-03   8.48e-04  
1014     2.994409e+00   2.996431e+00   2.022474e-03   6.75e-04  
1015     3.542870e+00   3.542241e+00   6.290156e-04   1.78e-04  
1016     4.096953e+00   4.096585e+00   3.686009e-04   9.00e-05  
1017     4.610347e+00   4.805428e+00   1.950809e-01   4.23e-02  
1018     5.030909e+00   5.860981e+00   8.300723e-01   1.65e-01  
1019     5.270893e+00   5.367389e+00   9.649643e-02   1.83e-02  
1020     5.443134e+00   4.418371e+00   1.024763e+00   1.88e-01  
1021     -1.433281e+01  -1.658527e+01  2.252465e+00   1.57e-01  
1022     -1.891210e+00  -7.074091e+00  5.182881e+00   2.74e+00  
1023     3.899261e+01   4.583083e+01   6.838224e+00   1.75e-01  
1024     1.509252e+01   1.585620e+01   7.636841e-01   5.06e-02  
1025     8.461727e+00   8.463409e+00   1.681552e-03   1.99e-04  
1026     5.112682e+00   5.111264e+00   1.417640e-03   2.77e-04  
1027     3.222094e+00   3.222317e+00   2.234308e-04   6.93e-05  
1028     2.182235e+00   2.179841e+00   2.393086e-03   1.10e-03  
1029     1.675623e+00   1.676129e+00   5.060971e-04   3.02e-04  
1030     1.523870e+00   1.524554e+00   6.840844e-04   4.49e-04  
1031     1.619479e+00   1.617611e+00   1.867793e-03   1.15e-03  
1032     1.890503e+00   1.889746e+00   7.561167e-04   4.00e-04  
1033     2.282517e+00   2.283520e+00   1.003012e-03   4.39e-04  
1034     2.748915e+00   2.748407e+00   5.077673e-04   1.85e-04  
1035     3.245437e+00   3.246804e+00   1.367047e-03   4.21e-04  
1036     3.727003e+00   3.729120e+00   2.117641e-03   5.68e-04  
1037     4.145964e+00   4.315736e+00   1.697715e-01   4.09e-02  
1038     4.451329e+00   5.162091e+00   7.107625e-01   1.60e-01  
1039     4.619706e+00   4.686985e+00   6.727941e-02   1.46e-02  
1040     4.722920e+00   3.819840e+00   9.030798e-01   1.91e-01  
1041     4.568232e+01   3.370092e+01   1.198141e+01   2.62e-01  
1042     3.625558e+01   3.548228e+01   7.733044e-01   2.13e-02  
1043     2.823190e+01   3.286228e+01   4.630380e+00   1.64e-01  
1044     1.191745e+01   1.250162e+01   5.841664e-01   4.90e-02  
1045     7.424241e+00   7.426898e+00   2.656738e-03   3.58e-04  
1046     4.516864e+00   4.515699e+00   1.164830e-03   2.58e-04  
1047     2.735917e+00   2.733349e+00   2.568432e-03   9.39e-04  
1048     1.736989e+00   1.736953e+00   3.506877e-05   2.02e-05  
1049     1.261789e+00   1.263493e+00   1.703590e-03   1.35e-03  
1050     1.140688e+00   1.144541e+00   3.852273e-03   3.38e-03  
1051     1.262553e+00   1.261563e+00   9.898049e-04   7.84e-04  
1052     1.550064e+00   1.549374e+00   6.903469e-04   4.45e-04  
1053     1.944068e+00   1.944984e+00   9.161032e-04   4.71e-04  
1054     2.394441e+00   2.393331e+00   1.110105e-03   4.64e-04  
1055     2.854834e+00   2.854625e+00   2.097187e-04   7.35e-05  
1056     3.279707e+00   3.278089e+00   1.618050e-03   4.93e-04  
1057     3.622809e+00   3.768957e+00   1.461482e-01   4.03e-02  
1058     3.836693e+00   4.429606e+00   5.929136e-01   1.55e-01  
1059     3.947990e+00   3.986948e+00   3.895799e-02   9.87e-03  
1060     3.996990e+00   3.218766e+00   7.782234e-01   1.95e-01  
1061     -3.771186e+00  -5.245648e+00  1.474462e+00   3.91e-01  
1062     6.133273e-02   -2.535475e+00  2.596807e+00   4.23e+01  
1063     2.259984e+00   1.996259e-01   2.060358e+00   9.12e-01  
1064     6.807373e+00   7.028209e+00   2.208368e-01   3.24e-02  
1065     5.375179e+00   5.374696e+00   4.828654e-04   8.98e-05  
1066     3.370826e+00   3.370755e+00   7.069404e-05   2.10e-05  
1067     1.959639e+00   1.957997e+00   1.642543e-03   8.38e-04  
1068     1.123200e+00   1.128259e+00   5.059539e-03   4.50e-03  
1069     7.356689e-01   7.365293e-01   8.603751e-04   1.17e-03  
1070     6.720534e-01   6.724299e-01   3.764880e-04   5.60e-04  
1071     8.337902e-01   8.331729e-01   6.173503e-04   7.40e-04  
1072     1.145313e+00   1.146267e+00   9.532256e-04   8.32e-04  
1073     1.546331e+00   1.547724e+00   1.392894e-03   9.01e-04  
1074     1.985490e+00   1.985766e+00   2.758992e-04   1.39e-04  
1075     2.416169e+00   2.414092e+00   2.077532e-03   8.60e-04  
1076     2.793998e+00   2.792813e+00   1.184433e-03   4.24e-04  
1077     3.075654e+00   3.197235e+00   1.215811e-01   3.95e-02  
1078     3.218668e+00   3.701653e+00   4.829854e-01   1.50e-01  
1079     3.285834e+00   3.305687e+00   1.985324e-02   6.04e-03  
1080     3.294175e+00   2.641325e+00   6.528507e-01   1.98e-01  
1081     -3.271671e+00  -3.956510e+00  6.848395e-01   2.09e-01  
1082     -6.954155e-01  -2.323229e+00  1.627813e+00   2.34e+00  
1083     8.972369e-01   -5.177099e-01  1.414947e+00   1.58e+00  
1084     3.684298e+00   3.717742e+00   3.344432e-02   9.08e-03  
1085     3.483937e+00   3.484982e+00   1.045414e-03   3.00e-04  
1086     2.327917e+00   2.330503e+00   2.586550e-03   1.11e-03  
1087     1.262235e+00   1.261622e+00   6.129364e-04   4.86e-04  
1088     5.803440e-01   5.811294e-01   7.853395e-04   1.35e-03  
1089     2.667864e-01   2.716247e-01   4.838237e-03   1.81e-02  
1090     2.436633e-01   2.438649e-01   2.015728e-04   8.27e-04  
1091     4.287013e-01   4.290321e-01   3.307290e-04   7.71e-04  
1092     7.502772e-01   7.486337e-01   1.643439e-03   2.19e-03  
1093     1.148006e+00   1.147882e+00   1.241085e-04   1.08e-04  
1094     1.569922e+00   1.569115e+00   8.070905e-04   5.14e-04  
1095     1.969688e+00   1.969545e+00   1.433662e-04   7.28e-05  
1096     2.304716e+00   2.302957e+00   1.759553e-03   7.63e-04  
1097     2.535270e+00   2.630328e+00   9.505851e-02   3.75e-02  
1098     2.624490e+00   3.003793e+00   3.793033e-01   1.45e-01  
1099     2.658566e+00   2.660533e+00   1.967012e-03   7.40e-04  
1100     2.638134e+00   2.104925e+00   5.332088e-01   2.02e-01  
1101     -2.200315e+00  -2.484215e+00  2.839000e-01   1.29e-01  
1102     -5.857725e-01  -1.504685e+00  9.189128e-01   1.57e+00  
1103     4.708201e-01   -3.574235e-01  8.282436e-01   1.76e+00  
1104     2.144158e+00   2.129275e+00   1.488272e-02   6.94e-03  
1105     2.212130e+00   2.213027e+00   8.969563e-04   4.05e-04  
1106     1.525859e+00   1.527565e+00   1.706007e-03   1.12e-03  
1107     7.506155e-01   7.494505e-01   1.165073e-03   1.55e-03  
1108     1.960560e-01   1.925760e-01   3.480039e-03   1.78e-02  
1109     -6.834339e-02  -6.960113e-02  1.257740e-03   1.84e-02  
1110     -7.749334e-02  -7.763992e-02  1.465897e-04   1.89e-03  
1111     1.051942e-01   1.061053e-01   9.110688e-04   8.66e-03  
1112     4.145281e-01   4.188280e-01   4.299922e-03   1.04e-02  
1113     7.915166e-01   7.923568e-01   8.401629e-04   1.06e-03  
1114     1.184351e+00   1.184764e+00   4.135668e-04   3.49e-04  
1115     1.547402e+00   1.546141e+00   1.261735e-03   8.15e-04  
1116     1.840145e+00   1.840901e+00   7.563143e-04   4.11e-04  
1117     2.026631e+00   2.103202e+00   7.657102e-02   3.78e-02  
1118     2.075705e+00   2.364944e+00   2.892384e-01   1.39e-01  
1119     2.085772e+00   2.073669e+00   1.210293e-02   5.80e-03  
1120     2.046577e+00   1.625817e+00   4.207597e-01   2.06e-01  
1121     -1.371713e+00  -1.507432e+00  1.357186e-01   9.89e-02  
1122     -3.736985e-01  -9.115645e-01  5.378660e-01   1.44e+00  
1123     3.064486e-01   -1.824067e-01  4.888553e-01   1.60e+00  
1124     1.327705e+00   1.307427e+00   2.027817e-02   1.53e-02  
1125     1.407212e+00   1.406242e+00   9.702853e-04   6.90e-04  
1126     9.698192e-01   9.719474e-01   2.128199e-03   2.19e-03  
1127     4.067958e-01   4.075382e-01   7.423860e-04   1.82e-03  
1128     -3.579868e-02  -3.744685e-02  1.648174e-03   4.60e-02  
1129     -2.631011e-01  -2.628387e-01  2.623552e-04   9.97e-04  
1130     -2.753200e-01  -2.753488e-01  2.888319e-05   1.05e-04  
1131     -1.152524e-01  -1.139204e-01  1.332026e-03   1.16e-02  
1132     1.617848e-01   1.624114e-01   6.266325e-04   3.87e-03  
1133     5.008765e-01   4.996896e-01   1.186894e-03   2.37e-03  
1134     8.520430e-01   8.545865e-01   2.543509e-03   2.99e-03  
1135     1.171288e+00   1.171538e+00   2.500510e-04   2.13e-04  
1136     1.420585e+00   1.417571e+00   3.013400e-03   2.12e-03  
1137     1.567870e+00   1.625947e+00   5.807688e-02   3.70e-02  
1138     1.587483e+00   1.796945e+00   2.094615e-01   1.32e-01  
1139     1.580815e+00   1.563830e+00   1.698504e-02   1.07e-02  
1140     1.530974e+00   1.208476e+00   3.224981e-01   2.11e-01  
1141     -7.717827e-01  -8.504105e-01  7.862782e-02   1.02e-01  
1142     -1.735119e-01  -4.832309e-01  3.097190e-01   1.79e+00  
1143     2.446004e-01   -3.425089e-02  2.788513e-01   1.14e+00  
1144     8.484991e-01   8.377556e-01   1.074348e-02   1.27e-02  
1145     8.941343e-01   8.930269e-01   1.107324e-03   1.24e-03  
1146     5.969625e-01   5.963625e-01   5.999611e-04   1.01e-03  
1147     1.891756e-01   1.897467e-01   5.711521e-04   3.02e-03  
1148     -1.552205e-01  -1.569099e-01  1.689421e-03   1.09e-02  
1149     -3.465837e-01  -3.452640e-01  1.319687e-03   3.81e-03  
1150     -3.662730e-01  -3.705479e-01  4.274955e-03   1.17e-02  
1151     -2.383289e-01  -2.358647e-01  2.464178e-03   1.03e-02  
1152     -5.800280e-03  -8.188863e-03  2.388583e-03   4.12e-01  
1153     2.833946e-01   2.847971e-01   1.402536e-03   4.95e-03  
1154     5.833690e-01   5.842232e-01   8.542292e-04   1.46e-03  
1155     8.531987e-01   8.545462e-01   1.347512e-03   1.58e-03  
1156     1.058095e+00   1.056076e+00   2.018622e-03   1.91e-03  
1157     1.170050e+00   1.210774e+00   4.072446e-02   3.48e-02  
1158     1.168560e+00   1.314681e+00   1.461210e-01   1.25e-01  
1159     1.150899e+00   1.129279e+00   2.162006e-02   1.88e-02  
1160     1.096752e+00   8.596846e-01   2.370670e-01   2.16e-01  
1161     -3.559786e-01  -4.106489e-01  5.467035e-02   1.54e-01  
1162     -1.613295e-02  -1.861958e-01  1.700629e-01   1.05e+01  
1163     2.225087e-01   8.078700e-02   1.417217e-01   6.37e-01  
1164     5.546484e-01   5.487541e-01   5.894357e-03   1.06e-02  
1165     5.612066e-01   5.626189e-01   1.412263e-03   2.52e-03  
1166     3.505232e-01   3.511802e-01   6.570579e-04   1.87e-03  
1167     5.737716e-02   5.976472e-02   2.387556e-03   4.16e-02  
1168     -2.021527e-01  -2.044148e-01  2.262125e-03   1.12e-02  
1169     -3.562944e-01  -3.556320e-01  6.624655e-04   1.86e-03  
1170     -3.802687e-01  -3.814876e-01  1.218872e-03   3.21e-03  
1171     -2.846374e-01  -2.830843e-01  1.553095e-03   5.46e-03  
1172     -1.001977e-01  -9.910218e-02  1.095569e-03   1.09e-02  
1173     1.340146e-01   1.320993e-01   1.915305e-03   1.43e-02  
1174     3.782589e-01   3.814944e-01   3.235454e-03   8.55e-03  
1175     5.962373e-01   5.939455e-01   2.291812e-03   3.84e-03  
