Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
777      -6.864180e+01  -6.864289e+01  1.089960e-03   1.59e-05  
778      -1.200898e+02  -1.200912e+02  1.435807e-03   1.20e-05  
779      -1.672582e+02  -1.672593e+02  1.190428e-03   7.12e-06  
780      -1.997012e+02  -1.997047e+02  3.496693e-03   1.75e-05  
781      -2.109164e+02  -2.109149e+02  1.461308e-03   6.93e-06  
782      -1.912230e+02  -1.912214e+02  1.534252e-03   8.02e-06  
783      -1.587127e+02  -1.587146e+02  1.862455e-03   1.17e-05  
784      -1.265962e+02  -1.265938e+02  2.470341e-03   1.95e-05  
785      -9.786692e+01  -9.786747e+01  5.459675e-04   5.58e-06  
786      -7.291914e+01  -7.291696e+01  2.182504e-03   2.99e-05  
787      -5.237261e+01  -5.237237e+01  2.387815e-04   4.56e-06  
788      -3.642851e+01  -3.642712e+01  1.390205e-03   3.82e-05  
789      -2.493336e+01  -2.493316e+01  1.944617e-04   7.80e-06  
790      -1.740566e+01  -1.740521e+01  4.568682e-04   2.62e-05  
791      -1.322547e+01  -1.322483e+01  6.484670e-04   4.90e-05  
792      -1.180870e+01  -1.181089e+01  2.189712e-03   1.85e-04  
793      -1.270256e+01  -1.270569e+01  3.132937e-03   2.47e-04  
794      -1.560744e+01  -1.560946e+01  2.021419e-03   1.30e-04  
795      -2.036106e+01  -2.036075e+01  3.024921e-04   1.49e-05  
796      -2.691176e+01  -2.691249e+01  7.228463e-04   2.69e-05  
797      -3.529411e+01  -3.726168e+01  1.967565e+00   5.57e-02  
798      -4.561083e+01  -5.549312e+01  9.882289e+00   2.17e-01  
799      -5.195799e+01  -5.501244e+01  3.054453e+00   5.88e-02  
800      -5.814443e+01  -4.864339e+01  9.501045e+00   1.63e-01  
801      -4.900080e+00  -4.091578e+00  8.085013e-01   1.65e-01  
802      -5.162345e+00  -5.390025e+00  2.276796e-01   4.41e-02  
803      -5.337847e+00  -6.375151e+00  1.037304e+00   1.94e-01  
804      -5.632337e+00  -6.196378e+00  5.640404e-01   1.00e-01  
805      -5.560246e+00  -5.861260e+00  3.010132e-01   5.41e-02  
806      -5.370009e+00  -5.626640e+00  2.566307e-01   4.78e-02  
807      -5.162989e+00  -5.400239e+00  2.372493e-01   4.60e-02  
808      -4.991110e+00  -5.227394e+00  2.362844e-01   4.73e-02  
809      -4.872726e+00  -5.119580e+00  2.468545e-01   5.07e-02  
810      -4.798804e+00  -5.061345e+00  2.625408e-01   5.47e-02  
811      -4.743002e+00  -5.022815e+00  2.798125e-01   5.90e-02  
812      -4.669293e+00  -4.958745e+00  2.894523e-01   6.20e-02  
813      -4.535661e+00  -4.829971e+00  2.943093e-01   6.49e-02  
814      -4.295014e+00  -4.587654e+00  2.926398e-01   6.81e-02  
815      -3.894597e+00  -4.167832e+00  2.732355e-01   7.02e-02  
816      -3.274889e+00  -3.509073e+00  2.341841e-01   7.15e-02  
817      -2.368685e+00  -2.532748e+00  1.640630e-01   6.93e-02  
818      -1.101087e+00  -1.159215e+00  5.812853e-02   5.28e-02  
819      6.085167e-01   7.161968e-01   1.076802e-01   1.77e-01  
820      2.840450e+00   3.186831e+00   3.463807e-01   1.22e-01  
821      5.660955e+00   6.348651e+00   6.876961e-01   1.21e-01  
822      9.093517e+00   1.027623e+01   1.182715e+00   1.30e-01  
823      1.306319e+01   1.496390e+01   1.900711e+00   1.46e-01  
824      1.729369e+01   2.026210e+01   2.968410e+00   1.72e-01  
825      2.114249e+01   2.581185e+01   4.669358e+00   2.21e-01  
826      2.311223e+01   3.080947e+01   7.697247e+00   3.33e-01  
827      1.765674e+01   3.114699e+01   1.349025e+01   7.64e-01  
828      -1.037785e+02  -9.782092e+01  5.957552e+00   5.74e-02  
829      -2.280734e+02  -2.284422e+02  3.688205e-01   1.62e-03  
830      -3.250057e+02  -3.303796e+02  5.373920e+00   1.65e-02  
831      -3.799160e+02  -3.893049e+02  9.388858e+00   2.47e-02  
832      -3.873998e+02  -4.005940e+02  1.319420e+01   3.41e-02  
833      -2.767176e+02  -2.811798e+02  4.462104e+00   1.61e-02  
834      -1.872876e+02  -1.880990e+02  8.114840e-01   4.33e-03  
835      -1.266222e+02  -1.266212e+02  9.657622e-04   7.63e-06  
836      -8.524317e+01  -8.524105e+01  2.125609e-03   2.49e-05  
837      -5.631121e+01  -5.630900e+01  2.207535e-03   3.92e-05  
838      -3.638167e+01  -3.637866e+01  3.010157e-03   8.27e-05  
839      -2.323411e+01  -2.323320e+01  9.026994e-04   3.89e-05  
840      -1.518575e+01  -1.518627e+01  5.161338e-04   3.40e-05  
841      -1.096028e+01  -1.095979e+01  4.924939e-04   4.49e-05  
842      -9.654017e+00  -9.654235e+00  2.176674e-04   2.25e-05  
843      -1.067092e+01  -1.067069e+01  2.335477e-04   2.19e-05  
844      -1.364564e+01  -1.364649e+01  8.502241e-04   6.23e-05  
845      -1.837702e+01  -1.837819e+01  1.167852e-03   6.35e-05  
846      -2.477917e+01  -2.477977e+01  6.032243e-04   2.43e-05  
847      -3.284867e+01  -3.469405e+01  1.845380e+00   5.62e-02  
848      -4.264401e+01  -5.190073e+01  9.256726e+00   2.17e-01  
849      -4.865751e+01  -5.152122e+01  2.863708e+00   5.89e-02  
850      -5.447877e+01  -4.556446e+01  8.914304e+00   1.64e-01  
851      -7.207180e+00  -7.376363e+00  1.691829e-01   2.35e-02  
852      -7.025021e+00  -8.827814e+00  1.802793e+00   2.57e-01  
853      -6.807636e+00  -9.558507e+00  2.750872e+00   4.04e-01  
854      -6.447475e+00  -7.709171e+00  1.261696e+00   1.96e-01  
855      -6.019422e+00  -6.726029e+00  7.066070e-01   1.17e-01  
856      -5.751129e+00  -6.422930e+00  6.718007e-01   1.17e-01  
857      -5.633302e+00  -6.370511e+00  7.372091e-01   1.31e-01  
858      -5.645914e+00  -6.492901e+00  8.469865e-01   1.50e-01  
859      -5.763346e+00  -6.746530e+00  9.831838e-01   1.71e-01  
860      -5.944137e+00  -7.069402e+00  1.125265e+00   1.89e-01  
861      -6.136880e+00  -7.391906e+00  1.255026e+00   2.05e-01  
862      -6.283321e+00  -7.656804e+00  1.373483e+00   2.19e-01  
863      -6.317774e+00  -7.768607e+00  1.450833e+00   2.30e-01  
864      -6.164019e+00  -7.648809e+00  1.484790e+00   2.41e-01  
865      -5.730678e+00  -7.178565e+00  1.447887e+00   2.53e-01  
866      -4.905347e+00  -6.208437e+00  1.303091e+00   2.66e-01  
867      -3.547177e+00  -4.560762e+00  1.013585e+00   2.86e-01  
868      -1.477054e+00  -1.997557e+00  5.205029e-01   3.52e-01  
869      1.536059e+00   1.789296e+00   2.532374e-01   1.65e-01  
870      5.794969e+00   7.213559e+00   1.418591e+00   2.45e-01  
871      1.170451e+01   1.486385e+01   3.159336e+00   2.70e-01  
872      1.982030e+01   2.554867e+01   5.728371e+00   2.89e-01  
873      3.093429e+01   4.049938e+01   9.565089e+00   3.09e-01  
874      4.623082e+01   6.168644e+01   1.545562e+01   3.34e-01  
875      6.764821e+01   9.256185e+01   2.491364e+01   3.68e-01  
876      9.857045e+01   1.398123e+02   4.124181e+01   4.18e-01  
877      1.495127e+02   2.181717e+02   6.865896e+01   4.59e-01  
878      -1.953667e+02  -2.017364e+02  6.369617e+00   3.26e-02  
879      -5.010865e+02  -5.535073e+02  5.242083e+01   1.05e-01  
880      -7.155457e+02  -7.983157e+02  8.277007e+01   1.16e-01  
881      -8.238775e+02  -9.245411e+02  1.006635e+02   1.22e-01  
882      -8.356480e+02  -9.448431e+02  1.091951e+02   1.31e-01  
883      -4.692617e+02  -4.965145e+02  2.725272e+01   5.81e-02  
884      -2.531939e+02  -2.566337e+02  3.439800e+00   1.36e-02  
885      -1.504220e+02  -1.504246e+02  2.615870e-03   1.74e-05  
886      -9.311799e+01  -9.312111e+01  3.121128e-03   3.35e-05  
887      -5.768762e+01  -5.768906e+01  1.433281e-03   2.48e-05  
888      -3.531112e+01  -3.530855e+01  2.576700e-03   7.30e-05  
889      -2.143362e+01  -2.143599e+01  2.368253e-03   1.10e-04  
890      -1.327768e+01  -1.327861e+01  9.287472e-04   6.99e-05  
891      -9.109736e+00  -9.107206e+00  2.530498e-03   2.78e-04  
892      -7.856384e+00  -7.855646e+00  7.374045e-04   9.39e-05  
893      -8.862976e+00  -8.862370e+00  6.059240e-04   6.84e-05  
894      -1.173934e+01  -1.173868e+01  6.548715e-04   5.58e-05  
895      -1.626406e+01  -1.626320e+01  8.640207e-04   5.31e-05  
896      -2.232623e+01  -2.232578e+01  4.456703e-04   2.00e-05  
897      -2.989051e+01  -3.158850e+01  1.697998e+00   5.68e-02  
898      -3.897666e+01  -4.745266e+01  8.476000e+00   2.17e-01  
899      -4.454606e+01  -4.716710e+01  2.621042e+00   5.88e-02  
900      -4.990746e+01  -4.173914e+01  8.168320e+00   1.64e-01  
901      -8.751093e+00  -7.830250e+00  9.208429e-01   1.05e-01  
902      -8.384764e+00  -9.195338e+00  8.105741e-01   9.67e-02  
903      -7.865178e+00  -9.613014e+00  1.747836e+00   2.22e-01  
904      -7.124521e+00  -7.335073e+00  2.105527e-01   2.96e-02  
905      -6.416564e+00  -6.151288e+00  2.652758e-01   4.13e-02  
906      -6.032940e+00  -5.794707e+00  2.382330e-01   3.95e-02  
907      -5.927355e+00  -5.787643e+00  1.397115e-01   2.36e-02  
908      -6.038607e+00  -6.020574e+00  1.803329e-02   2.99e-03  
909      -6.303274e+00  -6.403752e+00  1.004777e-01   1.59e-02  
910      -6.649977e+00  -6.862166e+00  2.121889e-01   3.19e-02  
911      -7.006385e+00  -7.321366e+00  3.149809e-01   4.50e-02  
912      -7.298478e+00  -7.708947e+00  4.104691e-01   5.62e-02  
913      -7.445574e+00  -7.932756e+00  4.871820e-01   6.54e-02  
914      -7.353539e+00  -7.896406e+00  5.428670e-01   7.38e-02  
915      -6.907045e+00  -7.478854e+00  5.718092e-01   8.28e-02  
916      -5.960434e+00  -6.522601e+00  5.621662e-01   9.43e-02  
917      -4.325916e+00  -4.820530e+00  4.946141e-01   1.14e-01  
918      -1.757032e+00  -2.098768e+00  3.417355e-01   1.94e-01  
919      2.075915e+00   2.012061e+00   6.385361e-02   3.08e-02  
920      7.624137e+00   8.019126e+00   3.949889e-01   5.18e-02  
921      1.552282e+01   1.665591e+01   1.133085e+00   7.30e-02  
922      2.669857e+01   2.901660e+01   2.318036e+00   8.68e-02  
923      4.256923e+01   4.680964e+01   4.240415e+00   9.96e-02  
924      6.542974e+01   7.285720e+01   7.427457e+00   1.14e-01  
925      9.935270e+01   1.123819e+02   1.302920e+01   1.31e-01  
926      1.512115e+02   1.750090e+02   2.379751e+01   1.57e-01  
927      2.407025e+02   2.820866e+02   4.138409e+01   1.72e-01  
928      -2.168038e+02  -1.854847e+02  3.131911e+01   1.44e-01  
929      -6.796755e+02  -6.664192e+02  1.325630e+01   1.95e-02  
930      -1.004897e+03  -1.033673e+03  2.877650e+01   2.86e-02  
931      -1.111717e+03  -1.193682e+03  8.196544e+01   7.37e-02  
932      -1.076643e+03  -1.204127e+03  1.274845e+02   1.18e-01  
933      -6.093548e+02  -6.658529e+02  5.649805e+01   9.27e-02  
934      -2.998018e+02  -3.073615e+02  7.559711e+00   2.52e-02  
935      -1.613102e+02  -1.613077e+02  2.498745e-03   1.55e-05  
936      -9.486013e+01  -9.485806e+01  2.073601e-03   2.19e-05  
937      -5.657281e+01  -5.657089e+01  1.919209e-03   3.39e-05  
938      -3.363363e+01  -3.363716e+01  3.527954e-03   1.05e-04  
939      -1.982296e+01  -1.982302e+01  5.438362e-05   2.74e-06  
940      -1.180791e+01  -1.181177e+01  3.863612e-03   3.27e-04  
941      -7.702929e+00  -7.700487e+00  2.442348e-03   3.17e-04  
942      -6.410422e+00  -6.410236e+00  1.865711e-04   2.91e-05  
943      -7.277868e+00  -7.279348e+00  1.480314e-03   2.03e-04  
944      -9.913712e+00  -9.912691e+00  1.021829e-03   1.03e-04  
945      -1.408531e+01  -1.408637e+01  1.063882e-03   7.55e-05  
946      -1.966105e+01  -1.966148e+01  4.313007e-04   2.19e-05  
947      -2.657712e+01  -2.809670e+01  1.519586e+00   5.72e-02  
948      -3.481820e+01  -4.241469e+01  7.596487e+00   2.18e-01  
949      -3.986419e+01  -4.222064e+01  2.356450e+00   5.91e-02  
950      -4.469891e+01  -3.737985e+01  7.319060e+00   1.64e-01  
951      -1.058123e+01  -7.552627e+00  3.028605e+00   2.86e-01  
952      -9.575341e+00  -8.356203e+00  1.219139e+00   1.27e-01  
953      -8.606243e+00  -8.374693e+00  2.315498e-01   2.69e-02  
954      -7.355828e+00  -5.952000e+00  1.403829e+00   1.91e-01  
955      -6.323866e+00  -4.739218e+00  1.584648e+00   2.51e-01  
956      -5.856300e+00  -4.421797e+00  1.434503e+00   2.45e-01  
957      -5.841728e+00  -4.510017e+00  1.331711e+00   2.28e-01  
958      -6.134848e+00  -4.845751e+00  1.289096e+00   2.10e-01  
959      -6.615155e+00  -5.325877e+00  1.289278e+00   1.95e-01  
960      -7.179843e+00  -5.862566e+00  1.317278e+00   1.83e-01  
961      -7.741055e+00  -6.388153e+00  1.352901e+00   1.75e-01  
962      -8.215363e+00  -6.835098e+00  1.380265e+00   1.68e-01  
963      -8.512380e+00  -7.128619e+00  1.383761e+00   1.63e-01  
964      -8.524294e+00  -7.184900e+00  1.339393e+00   1.57e-01  
965      -8.115606e+00  -6.887989e+00  1.227617e+00   1.51e-01  
966      -7.111256e+00  -6.091922e+00  1.019334e+00   1.43e-01  
967      -5.280789e+00  -4.593069e+00  6.877204e-01   1.30e-01  
968      -2.315241e+00  -2.135554e+00  1.796872e-01   7.76e-02  
969      2.208680e+00   1.643867e+00   5.648134e-01   2.56e-01  
970      8.886611e+00   7.264391e+00   1.622220e+00   1.83e-01  
971      1.858496e+01   1.548336e+01   3.101601e+00   1.67e-01  
972      3.261683e+01   2.744158e+01   5.175249e+00   1.59e-01  
973      5.308270e+01   4.501600e+01   8.066703e+00   1.52e-01  
974      8.358192e+01   7.142532e+01   1.215660e+01   1.45e-01  
975      1.309922e+02   1.128593e+02   1.813288e+01   1.38e-01  
976      2.095214e+02   1.822478e+02   2.727354e+01   1.30e-01  
977      3.522041e+02   3.052556e+02   4.694844e+01   1.33e-01  
978      -2.518317e+02  -1.597953e+02  9.203643e+01   3.65e-01  
979      -7.862558e+02  -6.128754e+02  1.733804e+02   2.21e-01  
980      -1.112337e+03  -9.888827e+02  1.234548e+02   1.11e-01  
981      -1.136771e+03  -1.120823e+03  1.594794e+01   1.40e-02  
982      -1.034274e+03  -1.115842e+03  8.156780e+01   7.89e-02  
983      -5.316864e+02  -5.738520e+02  4.216564e+01   7.93e-02  
984      -2.532513e+02  -2.564316e+02  3.180286e+00   1.26e-02  
985      -1.507697e+02  -1.507713e+02  1.590091e-03   1.05e-05  
986      -8.875747e+01  -8.875805e+01  5.789619e-04   6.52e-06  
987      -5.296687e+01  -5.296768e+01  8.113142e-04   1.53e-05  
988      -3.144077e+01  -3.144051e+01  2.631105e-04   8.37e-06  
989      -1.837922e+01  -1.837822e+01  9.980751e-04   5.43e-05  
990      -1.068975e+01  -1.069015e+01  3.980853e-04   3.72e-05  
991      -6.649678e+00  -6.650559e+00  8.811971e-04   1.33e-04  
992      -5.253548e+00  -5.251989e+00  1.559006e-03   2.97e-04  
993      -5.893234e+00  -5.893693e+00  4.590993e-04   7.79e-05  
994      -8.191123e+00  -8.194335e+00  3.212517e-03   3.92e-04  
995      -1.190957e+01  -1.190979e+01  2.277900e-04   1.91e-05  
996      -1.689995e+01  -1.689904e+01  9.064099e-04   5.36e-05  
997      -2.307324e+01  -2.440672e+01  1.333480e+00   5.78e-02  
998      -3.038256e+01  -3.703224e+01  6.649680e+00   2.19e-01  
999      -3.485498e+01  -3.692507e+01  2.070084e+00   5.94e-02  
1000     -3.912199e+01  -3.271899e+01  6.403003e+00   1.64e-01  
1001     -9.677288e+02  -8.616554e+02  1.060734e+02   1.10e-01  
1002     -8.499159e+02  -8.841581e+02  3.424224e+01   4.03e-02  
1003     -3.938313e+02  -4.200335e+02  2.620216e+01   6.65e-02  
1004     -1.776225e+02  -1.774063e+02  2.161842e-01   1.22e-03  
1005     -1.174559e+02  -1.174554e+02  4.939297e-04   4.21e-06  
1006     -7.503152e+01  -7.503012e+01  1.400685e-03   1.87e-05  
1007     -4.674923e+01  -4.674921e+01  1.817548e-05   3.89e-07  
1008     -2.847873e+01  -2.847904e+01  3.168804e-04   1.11e-05  
1009     -1.683014e+01  -1.683025e+01  1.075987e-04   6.39e-06  
1010     -9.702948e+00  -9.702275e+00  6.736338e-04   6.94e-05  
1011     -5.797595e+00  -5.795044e+00  2.551011e-03   4.40e-04  
1012     -4.298251e+00  -4.297460e+00  7.913508e-04   1.84e-04  
1013     -4.679222e+00  -4.681656e+00  2.433559e-03   5.20e-04  
1014     -6.593210e+00  -6.594011e+00  8.011508e-04   1.22e-04  
1015     -9.806012e+00  -9.809682e+00  3.669993e-03   3.74e-04  
1016     -1.415760e+01  -1.415839e+01  7.857426e-04   5.55e-05  
1017     -1.953843e+01  -2.067493e+01  1.136498e+00   5.82e-02  
1018     -2.587449e+01  -3.156243e+01  5.687942e+00   2.20e-01  
1019     -2.974982e+01  -3.152677e+01  1.776941e+00   5.97e-02  
1020     -3.343175e+01  -2.795962e+01  5.472134e+00   1.64e-01  
1021     -5.953968e+02  -4.727705e+02  1.226263e+02   2.06e-01  
1022     -4.831297e+02  -4.869900e+02  3.860276e+00   7.99e-03  
1023     -1.969005e+02  -2.019832e+02  5.082699e+00   2.58e-02  
1024     -8.408294e+01  -8.020809e+01  3.874850e+00   4.61e-02  
1025     -7.545922e+01  -7.545973e+01  5.069233e-04   6.72e-06  
1026     -5.600113e+01  -5.599802e+01  3.109654e-03   5.55e-05  
1027     -3.815318e+01  -3.815362e+01  4.348020e-04   1.14e-05  
1028     -2.447513e+01  -2.447203e+01  3.096113e-03   1.27e-04  
1029     -1.487753e+01  -1.487918e+01  1.647864e-03   1.11e-04  
1030     -8.618541e+00  -8.615898e+00  2.642986e-03   3.07e-04  
1031     -4.996023e+00  -4.996590e+00  5.673706e-04   1.14e-04  
1032     -3.461437e+00  -3.461666e+00  2.287262e-04   6.61e-05  
1033     -3.608793e+00  -3.607157e+00  1.636287e-03   4.53e-04  
1034     -5.140737e+00  -5.138660e+00  2.077064e-03   4.04e-04  
1035     -7.838228e+00  -7.839772e+00  1.544099e-03   1.97e-04  
1036     -1.153793e+01  -1.153633e+01  1.605275e-03   1.39e-04  
1037     -1.611625e+01  -1.706542e+01  9.491653e-01   5.89e-02  
1038     -2.147790e+01  -2.621622e+01  4.738322e+00   2.21e-01  
1039     -2.475634e+01  -2.624289e+01  1.486551e+00   6.00e-02  
1040     -2.785716e+01  -2.330081e+01  4.556350e+00   1.64e-01  
1041     8.255567e+01   8.494819e+01   2.392520e+00   2.90e-02  
1042     5.483163e+01   7.677907e+01   2.194744e+01   4.00e-01  
1043     2.682981e+01   5.206200e+01   2.523219e+01   9.40e-01  
1044     5.037363e+00   1.274161e+01   7.704251e+00   1.53e+00  
1045     -3.396025e+01  -3.396152e+01  1.267162e-03   3.73e-05  
1046     -3.561605e+01  -3.561753e+01  1.488172e-03   4.18e-05  
1047     -2.808201e+01  -2.808088e+01  1.133839e-03   4.04e-05  
1048     -1.951788e+01  -1.951617e+01  1.702996e-03   8.73e-05  
1049     -1.240234e+01  -1.240425e+01  1.908535e-03   1.54e-04  
1050     -7.302535e+00  -7.298685e+00  3.849981e-03   5.27e-04  
1051     -4.144711e+00  -4.146912e+00  2.200755e-03   5.31e-04  
1052     -2.684805e+00  -2.687492e+00  2.687413e-03   1.00e-03  
1053     -2.663572e+00  -2.662577e+00  9.954884e-04   3.74e-04  
1054     -3.851935e+00  -3.852166e+00  2.313370e-04   6.01e-05  
1055     -6.058695e+00  -6.056208e+00  2.486626e-03   4.10e-04  
1056     -9.126617e+00  -9.130014e+00  3.397186e-03   3.72e-04  
1057     -1.292576e+01  -1.369775e+01  7.719990e-01   5.97e-02  
1058     -1.734658e+01  -2.119187e+01  3.845289e+00   2.22e-01  
1059     -2.004888e+01  -2.126313e+01  1.214257e+00   6.06e-02  
1060     -2.259124e+01  -1.889711e+01  3.694126e+00   1.64e-01  
1061     2.710413e+02   2.264151e+02   4.462618e+01   1.65e-01  
1062     2.040722e+02   2.251472e+02   2.107501e+01   1.03e-01  
1063     1.462646e+02   1.930950e+02   4.683048e+01   3.20e-01  
1064     6.346942e+01   7.403709e+01   1.056767e+01   1.67e-01  
1065     -2.416330e+00  -2.416564e+00  2.335305e-04   9.66e-05  
1066     -1.749677e+01  -1.749639e+01  3.766348e-04   2.15e-05  
1067     -1.806416e+01  -1.806652e+01  2.363577e-03   1.31e-04  
1068     -1.411616e+01  -1.411568e+01  4.814452e-04   3.41e-05  
1069     -9.538560e+00  -9.537991e+00  5.686575e-04   5.96e-05  
1070     -5.759937e+00  -5.761370e+00  1.433179e-03   2.49e-04  
1071     -3.215759e+00  -3.215309e+00  4.500338e-04   1.40e-04  
1072     -1.943617e+00  -1.943169e+00  4.483429e-04   2.31e-04  
1073     -1.835407e+00  -1.832398e+00  3.008709e-03   1.64e-03  
1074     -2.740253e+00  -2.740434e+00  1.802196e-04   6.58e-05  
1075     -4.504581e+00  -4.505513e+00  9.321668e-04   2.07e-04  
1076     -6.985907e+00  -6.987472e+00  1.565096e-03   2.24e-04  
1077     -1.005577e+01  -1.066179e+01  6.060167e-01   6.03e-02  
1078     -1.359794e+01  -1.662527e+01  3.027322e+00   2.23e-01  
1079     -1.576187e+01  -1.672411e+01  9.622402e-01   6.10e-02  
1080     -1.778415e+01  -1.487333e+01  2.910816e+00   1.64e-01  
1081     1.383642e+02   1.168362e+02   2.152800e+01   1.56e-01  
1082     1.105982e+02   1.213545e+02   1.075629e+01   9.73e-02  
1083     8.357456e+01   1.083100e+02   2.473539e+01   2.96e-01  
1084     4.439082e+01   4.952415e+01   5.133326e+00   1.16e-01  
1085     1.281628e+01   1.281793e+01   1.653457e-03   1.29e-04  
1086     -4.799866e+00  -4.798027e+00  1.838299e-03   3.83e-04  
1087     -9.601753e+00  -9.601252e+00  5.004326e-04   5.21e-05  
1088     -9.000070e+00  -8.999177e+00  8.936361e-04   9.93e-05  
1089     -6.603243e+00  -6.603855e+00  6.121285e-04   9.27e-05  
1090     -4.113370e+00  -4.112002e+00  1.367944e-03   3.33e-04  
1091     -2.246846e+00  -2.249771e+00  2.924633e-03   1.30e-03  
1092     -1.243941e+00  -1.247119e+00  3.177314e-03   2.55e-03  
1093     -1.124360e+00  -1.122145e+00  2.214539e-03   1.97e-03  
1094     -1.812302e+00  -1.811967e+00  3.354650e-04   1.85e-04  
1095     -3.195557e+00  -3.195318e+00  2.396735e-04   7.50e-05  
1096     -5.152338e+00  -5.151495e+00  8.434122e-04   1.64e-04  
1097     -7.562390e+00  -8.028316e+00  4.659254e-01   6.16e-02  
1098     -1.031006e+01  -1.261481e+01  2.304750e+00   2.24e-01  
1099     -1.198664e+01  -1.271653e+01  7.298865e-01   6.09e-02  
1100     -1.353956e+01  -1.131986e+01  2.219697e+00   1.64e-01  
1101     7.866103e+01   6.593434e+01   1.272669e+01   1.62e-01  
1102     6.600179e+01   7.111696e+01   5.115166e+00   7.75e-02  
1103     5.216517e+01   6.582713e+01   1.366197e+01   2.62e-01  
1104     3.139839e+01   3.426004e+01   2.861647e+00   9.11e-02  
1105     1.359487e+01   1.359458e+01   2.897522e-04   2.13e-05  
1106     1.886540e+00   1.885471e+00   1.069078e-03   5.67e-04  
1107     -3.629629e+00  -3.628301e+00  1.327974e-03   3.66e-04  
1108     -4.791819e+00  -4.790310e+00  1.508967e-03   3.15e-04  
1109     -3.948445e+00  -3.947338e+00  1.106829e-03   2.80e-04  
1110     -2.537614e+00  -2.540422e+00  2.808803e-03   1.11e-03  
1111     -1.313548e+00  -1.312091e+00  1.457032e-03   1.11e-03  
1112     -6.112889e-01  -6.110417e-01  2.472015e-04   4.04e-04  
1113     -5.343917e-01  -5.326281e-01  1.763685e-03   3.30e-03  
1114     -1.066595e+00  -1.064692e+00  1.903237e-03   1.78e-03  
1115     -2.133882e+00  -2.135120e+00  1.238311e-03   5.80e-04  
1116     -3.637375e+00  -3.637756e+00  3.809847e-04   1.05e-04  
1117     -5.469768e+00  -5.807303e+00  3.375342e-01   6.17e-02  
1118     -7.522177e+00  -9.211159e+00  1.688982e+00   2.25e-01  
1119     -8.771702e+00  -9.304395e+00  5.326933e-01   6.07e-02  
1120     -9.914696e+00  -8.286450e+00  1.628247e+00   1.64e-01  
1121     4.686003e+01   3.896751e+01   7.892515e+00   1.68e-01  
1122     4.058998e+01   4.313284e+01   2.542863e+00   6.26e-02  
1123     3.336489e+01   4.126688e+01   7.901989e+00   2.37e-01  
1124     2.214988e+01   2.384838e+01   1.698503e+00   7.67e-02  
1125     1.182758e+01   1.182753e+01   5.278725e-05   4.46e-06  
1126     4.247094e+00   4.245036e+00   2.057988e-03   4.85e-04  
1127     -9.718418e-02  -9.682117e-02  3.630153e-04   3.74e-03  
1128     -1.776413e+00  -1.779568e+00  3.155294e-03   1.78e-03  
1129     -1.821268e+00  -1.821292e+00  2.430862e-05   1.33e-05  
1130     -1.187522e+00  -1.187528e+00  6.742806e-06   5.68e-06  
1131     -4.948951e-01  -4.976430e-01  2.747853e-03   5.55e-03  
1132     -7.583779e-02  -7.572339e-02  1.143991e-04   1.51e-03  
1133     -6.840329e-02  -6.701589e-02  1.387395e-03   2.03e-02  
1134     -4.934190e-01  -4.960405e-01  2.621477e-03   5.31e-03  
1135     -1.306608e+00  -1.306142e+00  4.660994e-04   3.57e-04  
1136     -2.430705e+00  -2.428543e+00  2.162104e-03   8.89e-04  
1137     -3.773804e+00  -4.012203e+00  2.383987e-01   6.32e-02  
1138     -5.238389e+00  -6.413847e+00  1.175457e+00   2.24e-01  
1139     -6.126370e+00  -6.493044e+00  3.666738e-01   5.99e-02  
1140     -6.923806e+00  -5.777143e+00  1.146663e+00   1.66e-01  
1141     2.822686e+01   2.325839e+01   4.968473e+00   1.76e-01  
1142     2.518158e+01   2.640080e+01   1.219219e+00   4.84e-02  
1143     2.143551e+01   2.604408e+01   4.608567e+00   2.15e-01  
1144     1.549787e+01   1.652921e+01   1.031339e+00   6.65e-02  
1145     9.544528e+00   9.543191e+00   1.337157e-03   1.40e-04  
1146     4.770337e+00   4.770989e+00   6.516617e-04   1.37e-04  
1147     1.664808e+00   1.663544e+00   1.264356e-03   7.59e-04  
1148     1.244109e-01   1.231613e-01   1.249640e-03   1.00e-02  
1149     -3.042744e-01  -3.051421e-01  8.676919e-04   2.85e-03  
1150     -1.514324e-01  -1.537369e-01  2.304444e-03   1.52e-02  
1151     1.535319e-01   1.511726e-01   2.359292e-03   1.54e-02  
1152     3.402223e-01   3.429966e-01   2.774267e-03   8.15e-03  
1153     2.756702e-01   2.767786e-01   1.108329e-03   4.02e-03  
1154     -7.588566e-02  -7.393237e-02  1.953291e-03   2.57e-02  
1155     -6.893316e-01  -6.899606e-01  6.290176e-04   9.13e-04  
1156     -1.505394e+00  -1.506352e+00  9.578682e-04   6.36e-04  
1157     -2.448011e+00  -2.605631e+00  1.576208e-01   6.44e-02  
1158     -3.433857e+00  -4.201965e+00  7.681076e-01   2.24e-01  
1159     -4.027107e+00  -4.258002e+00  2.308955e-01   5.73e-02  
1160     -4.544526e+00  -3.784134e+00  7.603925e-01   1.67e-01  
1161     1.670500e+01   1.359890e+01   3.106100e+00   1.86e-01  
1162     1.540668e+01   1.589716e+01   4.904843e-01   3.18e-02  
1163     1.360732e+01   1.621994e+01   2.612621e+00   1.92e-01  
