Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
780      -1.609446e+01  -1.608111e+01  1.335173e-02   8.30e-04  
781      -1.280424e+01  -1.283690e+01  3.265274e-02   2.55e-03  
782      -1.111253e+01  -1.113236e+01  1.982333e-02   1.78e-03  
783      -1.096356e+01  -1.099126e+01  2.770093e-02   2.53e-03  
784      -1.186359e+01  -1.183768e+01  2.591170e-02   2.18e-03  
785      -1.291846e+01  -1.292278e+01  4.319574e-03   3.34e-04  
786      -1.335311e+01  -1.336699e+01  1.387755e-02   1.04e-03  
787      -1.299140e+01  -1.298171e+01  9.687183e-03   7.46e-04  
788      -1.200366e+01  -1.198386e+01  1.980203e-02   1.65e-03  
789      -1.060911e+01  -1.062775e+01  1.863935e-02   1.76e-03  
790      -8.966773e+00  -8.943323e+00  2.344995e-02   2.62e-03  
791      -7.148110e+00  -7.134779e+00  1.333117e-02   1.86e-03  
792      -5.146171e+00  -5.174603e+00  2.843137e-02   5.52e-03  
793      -2.896981e+00  -2.904568e+00  7.586916e-03   2.62e-03  
794      -2.995626e-01  -2.892175e-01  1.034512e-02   3.45e-02  
795      2.769282e+00   2.752906e+00   1.637615e-02   5.91e-03  
796      6.444268e+00   6.407801e+00   3.646665e-02   5.66e-03  
797      1.086284e+01   1.156387e+01   7.010325e-01   6.45e-02  
798      1.615685e+01   2.011401e+01   3.957161e+00   2.45e-01  
799      1.939234e+01   2.089642e+01   1.504086e+00   7.76e-02  
800      2.252997e+01   1.904073e+01   3.489248e+00   1.55e-01  
801      -6.576147e+01  -5.550222e+01  1.025925e+01   1.56e-01  
802      -6.850231e+01  -7.212132e+01  3.619011e+00   5.28e-02  
803      -6.967168e+01  -8.378102e+01  1.410934e+01   2.03e-01  
804      -7.144065e+01  -7.852370e+01  7.083051e+00   9.91e-02  
805      -6.828980e+01  -7.185416e+01  3.564359e+00   5.22e-02  
806      -6.370199e+01  -6.681492e+01  3.112933e+00   4.89e-02  
807      -5.925878e+01  -6.216839e+01  2.909609e+00   4.91e-02  
808      -5.554409e+01  -5.826899e+01  2.724900e+00   4.91e-02  
809      -5.268602e+01  -5.531541e+01  2.629395e+00   4.99e-02  
810      -5.060291e+01  -5.322780e+01  2.624887e+00   5.19e-02  
811      -4.914010e+01  -5.168350e+01  2.543404e+00   5.18e-02  
812      -4.814337e+01  -5.069000e+01  2.546631e+00   5.29e-02  
813      -4.748620e+01  -5.001883e+01  2.532632e+00   5.33e-02  
814      -4.707242e+01  -4.959880e+01  2.526381e+00   5.37e-02  
815      -4.683033e+01  -4.933899e+01  2.508666e+00   5.36e-02  
816      -4.670591e+01  -4.919376e+01  2.487850e+00   5.33e-02  
817      -4.665723e+01  -4.920310e+01  2.545869e+00   5.46e-02  
818      -4.665010e+01  -4.915178e+01  2.501685e+00   5.36e-02  
819      -4.665453e+01  -4.917102e+01  2.516487e+00   5.39e-02  
820      -4.664123e+01  -4.911569e+01  2.474464e+00   5.31e-02  
821      -4.657721e+01  -4.908490e+01  2.507687e+00   5.38e-02  
822      -4.641942e+01  -4.895011e+01  2.530695e+00   5.45e-02  
823      -4.610431e+01  -4.860666e+01  2.502349e+00   5.43e-02  
824      -4.553001e+01  -4.801964e+01  2.489632e+00   5.47e-02  
825      -4.452628e+01  -4.707763e+01  2.551353e+00   5.73e-02  
826      -4.279654e+01  -4.529839e+01  2.501851e+00   5.85e-02  
827      -3.985873e+01  -4.221133e+01  2.352597e+00   5.90e-02  
828      -3.514693e+01  -3.718790e+01  2.040975e+00   5.81e-02  
829      -2.922597e+01  -3.080315e+01  1.577183e+00   5.40e-02  
830      -2.323768e+01  -2.429313e+01  1.055449e+00   4.54e-02  
831      -1.845713e+01  -1.901112e+01  5.539907e-01   3.00e-02  
832      -1.557511e+01  -1.579065e+01  2.155321e-01   1.38e-02  
833      -1.477734e+01  -1.487142e+01  9.407295e-02   6.37e-03  
834      -1.499459e+01  -1.499552e+01  9.351638e-04   6.24e-05  
835      -1.509521e+01  -1.508662e+01  8.590531e-03   5.69e-04  
836      -1.443517e+01  -1.442463e+01  1.054386e-02   7.30e-04  
837      -1.314760e+01  -1.317420e+01  2.660033e-02   2.02e-03  
838      -1.149488e+01  -1.149064e+01  4.238400e-03   3.69e-04  
839      -9.677111e+00  -9.714939e+00  3.782716e-02   3.91e-03  
840      -7.786641e+00  -7.813747e+00  2.710621e-02   3.48e-03  
841      -5.822139e+00  -5.857604e+00  3.546477e-02   6.09e-03  
842      -3.721619e+00  -3.684690e+00  3.692831e-02   9.92e-03  
843      -1.390178e+00  -1.438500e+00  4.832283e-02   3.48e-02  
844      1.283050e+00   1.293243e+00   1.019372e-02   7.94e-03  
845      4.415255e+00   4.413121e+00   2.133392e-03   4.83e-04  
846      8.123431e+00   8.123143e+00   2.879394e-04   3.54e-05  
847      1.251851e+01   1.330107e+01   7.825577e-01   6.25e-02  
848      1.769920e+01   2.181631e+01   4.117106e+00   2.33e-01  
849      2.085901e+01   2.232045e+01   1.461443e+00   7.01e-02  
850      2.389593e+01   2.011716e+01   3.778771e+00   1.58e-01  
851      -1.072976e+02  -1.126050e+02  5.307455e+00   4.95e-02  
852      -1.038564e+02  -1.345289e+02  3.067248e+01   2.95e-01  
853      -9.936428e+01  -1.449899e+02  4.562564e+01   4.59e-01  
854      -9.135367e+01  -1.140399e+02  2.268621e+01   2.48e-01  
855      -8.339425e+01  -9.865632e+01  1.526207e+01   1.83e-01  
856      -7.645918e+01  -9.044625e+01  1.398707e+01   1.83e-01  
857      -7.099362e+01  -8.432267e+01  1.332905e+01   1.88e-01  
858      -6.698260e+01  -7.989829e+01  1.291569e+01   1.93e-01  
859      -6.417435e+01  -7.685352e+01  1.267916e+01   1.98e-01  
860      -6.225880e+01  -7.472731e+01  1.246851e+01   2.00e-01  
861      -6.097067e+01  -7.332503e+01  1.235436e+01   2.03e-01  
862      -6.011487e+01  -7.246535e+01  1.235048e+01   2.05e-01  
863      -5.955551e+01  -7.181408e+01  1.225857e+01   2.06e-01  
864      -5.919832e+01  -7.140338e+01  1.220506e+01   2.06e-01  
865      -5.897673e+01  -7.116321e+01  1.218648e+01   2.07e-01  
866      -5.884263e+01  -7.104701e+01  1.220438e+01   2.07e-01  
867      -5.876069e+01  -7.090141e+01  1.214072e+01   2.07e-01  
868      -5.870467e+01  -7.080311e+01  1.209844e+01   2.06e-01  
869      -5.865498e+01  -7.071705e+01  1.206207e+01   2.06e-01  
870      -5.859661e+01  -7.062287e+01  1.202626e+01   2.05e-01  
871      -5.851680e+01  -7.048633e+01  1.196953e+01   2.05e-01  
872      -5.840141e+01  -7.037277e+01  1.197137e+01   2.05e-01  
873      -5.822854e+01  -7.023953e+01  1.201099e+01   2.06e-01  
874      -5.795645e+01  -7.004554e+01  1.208909e+01   2.09e-01  
875      -5.750087e+01  -6.976367e+01  1.226280e+01   2.13e-01  
876      -5.669282e+01  -6.928406e+01  1.259124e+01   2.22e-01  
877      -5.518216e+01  -6.769661e+01  1.251445e+01   2.27e-01  
878      -5.222379e+01  -6.391976e+01  1.169597e+01   2.24e-01  
879      -4.483394e+01  -5.434810e+01  9.514160e+00   2.12e-01  
880      -3.621913e+01  -4.302224e+01  6.803101e+00   1.88e-01  
881      -2.800764e+01  -3.188463e+01  3.876984e+00   1.38e-01  
882      -2.123653e+01  -2.289003e+01  1.653504e+00   7.79e-02  
883      -1.661376e+01  -1.687524e+01  2.614758e-01   1.57e-02  
884      -1.585348e+01  -1.595618e+01  1.027028e-01   6.48e-03  
885      -1.505741e+01  -1.510393e+01  4.651266e-02   3.09e-03  
886      -1.361168e+01  -1.358782e+01  2.385858e-02   1.75e-03  
887      -1.181003e+01  -1.177993e+01  3.009888e-02   2.55e-03  
888      -9.905298e+00  -9.904097e+00  1.201007e-03   1.21e-04  
889      -8.016715e+00  -8.026318e+00  9.603466e-03   1.20e-03  
890      -6.143941e+00  -6.141619e+00  2.321602e-03   3.78e-04  
891      -4.219177e+00  -4.248195e+00  2.901792e-02   6.88e-03  
892      -2.147140e+00  -2.130744e+00  1.639588e-02   7.64e-03  
893      1.753512e-01   1.553490e-01   2.000224e-02   1.14e-01  
894      2.851505e+00   2.887391e+00   3.588554e-02   1.26e-02  
895      5.980790e+00   5.996022e+00   1.523240e-02   2.55e-03  
896      9.655629e+00   9.613173e+00   4.245593e-02   4.40e-03  
897      1.395740e+01   1.480950e+01   8.520989e-01   6.10e-02  
898      1.895154e+01   2.317037e+01   4.218833e+00   2.23e-01  
899      2.199162e+01   2.339842e+01   1.406800e+00   6.40e-02  
900      2.488812e+01   2.087897e+01   4.009151e+00   1.61e-01  
901      -1.345242e+02  -1.232163e+02  1.130793e+01   8.41e-02  
902      -1.268616e+02  -1.435815e+02  1.671989e+01   1.32e-01  
903      -1.178227e+02  -1.500313e+02  3.220863e+01   2.73e-01  
904      -1.039282e+02  -1.126296e+02  8.701416e+00   8.37e-02  
905      -9.243653e+01  -9.500394e+01  2.567405e+00   2.78e-02  
906      -8.372873e+01  -8.626981e+01  2.541083e+00   3.03e-02  
907      -7.763746e+01  -8.040492e+01  2.767459e+00   3.56e-02  
908      -7.359159e+01  -7.657719e+01  2.985602e+00   4.06e-02  
909      -7.095103e+01  -7.408984e+01  3.138804e+00   4.42e-02  
910      -6.922496e+01  -7.246750e+01  3.242538e+00   4.68e-02  
911      -6.809099e+01  -7.143450e+01  3.343502e+00   4.91e-02  
912      -6.734560e+01  -7.069175e+01  3.346152e+00   4.97e-02  
913      -6.685797e+01  -7.022334e+01  3.365372e+00   5.03e-02  
914      -6.654077e+01  -6.993685e+01  3.396089e+00   5.10e-02  
915      -6.633343e+01  -6.967850e+01  3.345069e+00   5.04e-02  
916      -6.619303e+01  -6.954228e+01  3.349248e+00   5.06e-02  
917      -6.608921e+01  -6.940322e+01  3.314011e+00   5.01e-02  
918      -6.600136e+01  -6.931587e+01  3.314508e+00   5.02e-02  
919      -6.591706e+01  -6.916820e+01  3.251137e+00   4.93e-02  
920      -6.583114e+01  -6.908587e+01  3.254732e+00   4.94e-02  
921      -6.574477e+01  -6.895696e+01  3.212187e+00   4.89e-02  
922      -6.566397e+01  -6.892464e+01  3.260675e+00   4.97e-02  
923      -6.559580e+01  -6.885252e+01  3.256720e+00   4.96e-02  
924      -6.553897e+01  -6.892689e+01  3.387917e+00   5.17e-02  
925      -6.546099e+01  -6.905720e+01  3.596207e+00   5.49e-02  
926      -6.524506e+01  -6.933799e+01  4.092930e+00   6.27e-02  
927      -6.454512e+01  -6.869482e+01  4.149699e+00   6.43e-02  
928      -6.239870e+01  -6.594232e+01  3.543614e+00   5.68e-02  
929      -4.983371e+01  -5.372454e+01  3.890834e+00   7.81e-02  
930      -3.760994e+01  -4.109891e+01  3.488970e+00   9.28e-02  
931      -2.658578e+01  -2.863750e+01  2.051715e+00   7.72e-02  
932      -1.808285e+01  -1.872025e+01  6.374053e-01   3.52e-02  
933      -1.253309e+01  -1.215721e+01  3.758808e-01   3.00e-02  
934      -1.356036e+01  -1.359883e+01  3.847115e-02   2.84e-03  
935      -1.263465e+01  -1.264040e+01  5.756841e-03   4.56e-04  
936      -1.107578e+01  -1.110754e+01  3.175159e-02   2.87e-03  
937      -9.336952e+00  -9.352301e+00  1.534921e-02   1.64e-03  
938      -7.634275e+00  -7.641753e+00  7.477749e-03   9.79e-04  
939      -5.987980e+00  -5.993677e+00  5.697069e-03   9.51e-04  
940      -4.327807e+00  -4.291343e+00  3.646384e-02   8.43e-03  
941      -2.559356e+00  -2.571862e+00  1.250585e-02   4.89e-03  
942      -5.884385e-01  -6.088612e-01  2.042276e-02   3.47e-02  
943      1.673322e+00   1.673563e+00   2.408949e-04   1.44e-04  
944      4.307687e+00   4.315196e+00   7.509242e-03   1.74e-03  
945      7.388855e+00   7.365741e+00   2.311434e-02   3.13e-03  
946      1.098125e+01   1.098946e+01   8.201199e-03   7.47e-04  
947      1.513611e+01   1.602977e+01   8.936651e-01   5.90e-02  
948      1.988715e+01   2.420862e+01   4.321472e+00   2.17e-01  
949      2.277327e+01   2.409421e+01   1.320948e+00   5.80e-02  
950      2.549872e+01   2.128527e+01   4.213453e+00   1.65e-01  
951      -1.653922e+02  -1.204546e+02  4.493758e+01   2.72e-01  
952      -1.490483e+02  -1.339211e+02  1.512717e+01   1.01e-01  
953      -1.346804e+02  -1.362342e+02  1.553730e+00   1.15e-02  
954      -1.137977e+02  -9.749227e+01  1.630540e+01   1.43e-01  
955      -9.885003e+01  -8.046926e+01  1.838077e+01   1.86e-01  
956      -8.904832e+01  -7.287205e+01  1.617627e+01   1.82e-01  
957      -8.306153e+01  -6.829595e+01  1.476558e+01   1.78e-01  
958      -7.942400e+01  -6.560717e+01  1.381683e+01   1.74e-01  
959      -7.715393e+01  -6.392299e+01  1.323094e+01   1.71e-01  
960      -7.569674e+01  -6.278909e+01  1.290765e+01   1.71e-01  
961      -7.474384e+01  -6.206735e+01  1.267648e+01   1.70e-01  
962      -7.411432e+01  -6.160903e+01  1.250529e+01   1.69e-01  
963      -7.369453e+01  -6.127717e+01  1.241736e+01   1.68e-01  
964      -7.340854e+01  -6.102013e+01  1.238840e+01   1.69e-01  
965      -7.320356e+01  -6.088668e+01  1.231688e+01   1.68e-01  
966      -7.304259e+01  -6.075671e+01  1.228588e+01   1.68e-01  
967      -7.290069e+01  -6.056966e+01  1.233103e+01   1.69e-01  
968      -7.276326e+01  -6.046929e+01  1.229397e+01   1.69e-01  
969      -7.262555e+01  -6.037612e+01  1.224943e+01   1.69e-01  
970      -7.249308e+01  -6.020061e+01  1.229247e+01   1.70e-01  
971      -7.238275e+01  -6.012125e+01  1.226151e+01   1.69e-01  
972      -7.232449e+01  -6.007330e+01  1.225119e+01   1.69e-01  
973      -7.236267e+01  -6.012641e+01  1.223626e+01   1.69e-01  
974      -7.255481e+01  -6.033184e+01  1.222297e+01   1.68e-01  
975      -7.295858e+01  -6.085365e+01  1.210493e+01   1.66e-01  
976      -7.358009e+01  -6.166397e+01  1.191612e+01   1.62e-01  
977      -7.415406e+01  -6.200200e+01  1.215206e+01   1.64e-01  
978      -7.354657e+01  -6.075706e+01  1.278951e+01   1.74e-01  
979      -5.232998e+01  -4.671182e+01  5.618162e+00   1.07e-01  
980      -3.494079e+01  -3.354479e+01  1.396000e+00   4.00e-02  
981      -2.024110e+01  -1.989824e+01  3.428577e-01   1.69e-02  
982      -1.073438e+01  -9.926745e+00  8.076351e-01   7.52e-02  
983      -5.298024e+00  -3.786525e+00  1.511499e+00   2.85e-01  
984      -8.613046e+00  -8.500261e+00  1.127844e-01   1.31e-02  
985      -8.490257e+00  -8.467574e+00  2.268284e-02   2.67e-03  
986      -7.508163e+00  -7.492337e+00  1.582598e-02   2.11e-03  
987      -6.361947e+00  -6.363916e+00  1.969532e-03   3.10e-04  
988      -5.193104e+00  -5.201673e+00  8.569471e-03   1.65e-03  
989      -3.963280e+00  -3.954612e+00  8.668156e-03   2.19e-03  
990      -2.597708e+00  -2.588780e+00  8.927364e-03   3.44e-03  
991      -1.023481e+00  -1.013450e+00  1.003069e-02   9.80e-03  
992      8.253168e-01   8.300321e-01   4.715364e-03   5.71e-03  
993      3.008403e+00   3.006782e+00   1.621166e-03   5.39e-04  
994      5.579464e+00   5.563137e+00   1.632718e-02   2.93e-03  
995      8.584763e+00   8.590794e+00   6.030712e-03   7.02e-04  
996      1.206047e+01   1.207263e+01   1.215913e-02   1.01e-03  
997      1.602909e+01   1.689849e+01   8.694033e-01   5.42e-02  
998      2.049535e+01   2.479630e+01   4.300949e+00   2.10e-01  
999      2.320211e+01   2.444049e+01   1.238383e+00   5.34e-02  
1000     2.573407e+01   2.146101e+01   4.273063e+00   1.66e-01  
1001     -7.679234e+00  -6.151837e+00  1.527397e+00   1.99e-01  
1002     -1.389542e-01  1.809938e+00   1.948892e+00   1.40e+01  
1003     3.413286e+00   6.253380e+00   2.840094e+00   8.32e-01  
1004     -2.321055e+00  -2.069783e+00  2.512724e-01   1.08e-01  
1005     -3.653593e+00  -3.660145e+00  6.552335e-03   1.79e-03  
1006     -3.814720e+00  -3.795598e+00  1.912220e-02   5.01e-03  
1007     -3.559081e+00  -3.526471e+00  3.260967e-02   9.16e-03  
1008     -3.025423e+00  -3.038083e+00  1.266041e-02   4.18e-03  
1009     -2.222698e+00  -2.218816e+00  3.881672e-03   1.75e-03  
1010     -1.133098e+00  -1.118044e+00  1.505458e-02   1.33e-02  
1011     2.685616e-01   3.035930e-01   3.503140e-02   1.30e-01  
1012     2.010101e+00   2.025468e+00   1.536765e-02   7.65e-03  
1013     4.119377e+00   4.081819e+00   3.755752e-02   9.12e-03  
1014     6.621554e+00   6.663982e+00   4.242782e-02   6.41e-03  
1015     9.535916e+00   9.535164e+00   7.516506e-04   7.88e-05  
1016     1.287228e+01   1.286729e+01   4.987886e-03   3.87e-04  
1017     1.662716e+01   1.752207e+01   8.949122e-01   5.38e-02  
1018     2.077973e+01   2.499782e+01   4.218098e+00   2.03e-01  
1019     2.328936e+01   2.440963e+01   1.120268e+00   4.81e-02  
1020     2.561249e+01   2.126491e+01   4.347581e+00   1.70e-01  
1021     8.659660e+00   8.470792e+00   1.888687e-01   2.18e-02  
1022     1.155878e+01   1.381155e+01   2.252776e+00   1.95e-01  
1023     1.176236e+01   1.593342e+01   4.171057e+00   3.55e-01  
1024     3.752188e+00   4.243942e+00   4.917548e-01   1.31e-01  
1025     6.505081e-01   6.507689e-01   2.607772e-04   4.01e-04  
1026     -7.979801e-01  -7.900690e-01  7.911143e-03   9.91e-03  
1027     -1.381289e+00  -1.363233e+00  1.805648e-02   1.31e-02  
1028     -1.378474e+00  -1.406373e+00  2.789903e-02   2.02e-02  
1029     -9.074427e-01  -8.941388e-01  1.330386e-02   1.47e-02  
1030     -2.078613e-02  -2.468551e-02  3.899374e-03   1.88e-01  
1031     1.259318e+00   1.231592e+00   2.772552e-02   2.20e-02  
1032     2.925636e+00   2.918849e+00   6.787161e-03   2.32e-03  
1033     4.977260e+00   4.999314e+00   2.205394e-02   4.43e-03  
1034     7.413685e+00   7.411780e+00   1.905557e-03   2.57e-04  
1035     1.023002e+01   1.025217e+01   2.214865e-02   2.17e-03  
1036     1.341272e+01   1.344298e+01   3.026199e-02   2.26e-03  
1037     1.693558e+01   1.783258e+01   8.969987e-01   5.30e-02  
1038     2.075595e+01   2.487296e+01   4.117019e+00   1.98e-01  
1039     2.305702e+01   2.413430e+01   1.077278e+00   4.67e-02  
1040     2.516197e+01   2.084565e+01   4.316319e+00   1.72e-01  
1041     2.954071e+01   2.505553e+01   4.485187e+00   1.52e-01  
1042     2.295076e+01   2.528815e+01   2.337390e+00   1.02e-01  
1043     1.733265e+01   2.250180e+01   5.169154e+00   2.98e-01  
1044     7.919689e+00   8.649127e+00   7.294383e-01   9.21e-02  
1045     3.548513e+00   3.550289e+00   1.775636e-03   5.00e-04  
1046     1.206099e+00   1.188317e+00   1.778253e-02   1.47e-02  
1047     5.364434e-02   8.461939e-03   4.518240e-02   8.42e-01  
1048     -2.953040e-01  -3.037985e-01  8.494521e-03   2.88e-02  
1049     -3.510549e-02  -1.414992e-02  2.095557e-02   5.97e-01  
1050     7.306377e-01   7.772669e-01   4.662924e-02   6.38e-02  
1051     1.943706e+00   1.927239e+00   1.646719e-02   8.47e-03  
1052     3.568746e+00   3.560614e+00   8.132755e-03   2.28e-03  
1053     5.580779e+00   5.589523e+00   8.744869e-03   1.57e-03  
1054     7.957266e+00   7.964560e+00   7.293800e-03   9.17e-04  
1055     1.067237e+01   1.066278e+01   9.587511e-03   8.98e-04  
1056     1.369236e+01   1.369079e+01   1.569830e-03   1.15e-04  
1057     1.697168e+01   1.782325e+01   8.515714e-01   5.02e-02  
1058     2.044948e+01   2.442994e+01   3.980459e+00   1.95e-01  
1059     2.253559e+01   2.349730e+01   9.617100e-01   4.27e-02  
1060     2.441781e+01   2.014805e+01   4.269764e+00   1.75e-01  
1061     2.791945e+01   2.393062e+01   3.988826e+00   1.43e-01  
1062     2.258649e+01   2.491441e+01   2.327919e+00   1.03e-01  
1063     1.772806e+01   2.287530e+01   5.147241e+00   2.90e-01  
1064     9.891363e+00   1.069492e+01   8.035595e-01   8.12e-02  
1065     5.101559e+00   5.102258e+00   6.987508e-04   1.37e-04  
1066     2.329282e+00   2.342118e+00   1.283645e-02   5.51e-03  
1067     8.601299e-01   8.351890e-01   2.494092e-02   2.90e-02  
1068     3.101895e-01   3.477198e-01   3.753030e-02   1.21e-01  
1069     4.565409e-01   4.637914e-01   7.250458e-03   1.59e-02  
1070     1.165970e+00   1.185015e+00   1.904538e-02   1.63e-02  
1071     2.354493e+00   2.334093e+00   2.040017e-02   8.66e-03  
1072     3.964374e+00   3.975278e+00   1.090370e-02   2.75e-03  
1073     5.950407e+00   5.956084e+00   5.677590e-03   9.54e-04  
1074     8.271095e+00   8.260300e+00   1.079528e-02   1.31e-03  
1075     1.088248e+01   1.087258e+01   9.900168e-03   9.10e-04  
1076     1.373350e+01   1.371752e+01   1.597661e-02   1.16e-03  
1077     1.676227e+01   1.761121e+01   8.489409e-01   5.06e-02  
1078     1.989309e+01   2.368000e+01   3.786909e+00   1.90e-01  
1079     2.176159e+01   2.263518e+01   8.735906e-01   4.01e-02  
1080     2.342023e+01   1.929445e+01   4.125783e+00   1.76e-01  
1081     2.542608e+01   2.178757e+01   3.638502e+00   1.43e-01  
1082     2.110756e+01   2.317994e+01   2.072379e+00   9.82e-02  
1083     1.696616e+01   2.164224e+01   4.676075e+00   2.76e-01  
1084     1.040242e+01   1.123740e+01   8.349773e-01   8.03e-02  
1085     5.771365e+00   5.813685e+00   4.232009e-02   7.33e-03  
1086     2.850031e+00   2.889925e+00   3.989357e-02   1.40e-02  
1087     1.226718e+00   1.219056e+00   7.662620e-03   6.25e-03  
1088     5.724564e-01   5.942238e-01   2.176740e-02   3.80e-02  
1089     6.657747e-01   6.964747e-01   3.070002e-02   4.61e-02  
1090     1.358174e+00   1.359876e+00   1.702394e-03   1.25e-03  
1091     2.546901e+00   2.550987e+00   4.085735e-03   1.60e-03  
1092     4.155657e+00   4.141910e+00   1.374756e-02   3.31e-03  
1093     6.121588e+00   6.111519e+00   1.006955e-02   1.64e-03  
1094     8.386418e+00   8.370234e+00   1.618403e-02   1.93e-03  
1095     1.089021e+01   1.089833e+01   8.112088e-03   7.45e-04  
1096     1.356687e+01   1.356594e+01   9.280244e-04   6.84e-05  
1097     1.634076e+01   1.709670e+01   7.559390e-01   4.63e-02  
1098     1.912427e+01   2.270075e+01   3.576478e+00   1.87e-01  
1099     2.077520e+01   2.154097e+01   7.657740e-01   3.69e-02  
1100     2.221207e+01   1.824565e+01   3.966419e+00   1.79e-01  
1101     2.314152e+01   1.964484e+01   3.496678e+00   1.51e-01  
1102     1.950888e+01   2.121972e+01   1.710847e+00   8.77e-02  
1103     1.590066e+01   2.007470e+01   4.174040e+00   2.63e-01  
1104     1.019760e+01   1.098980e+01   7.922040e-01   7.77e-02  
1105     5.886963e+00   5.892585e+00   5.622239e-03   9.55e-04  
1106     2.996229e+00   3.021927e+00   2.569839e-02   8.58e-03  
1107     1.321219e+00   1.315124e+00   6.095575e-03   4.61e-03  
1108     6.210039e-01   5.843340e-01   3.666993e-02   5.90e-02  
1109     6.939565e-01   6.775463e-01   1.641024e-02   2.36e-02  
1110     1.387051e+00   1.387772e+00   7.211299e-04   5.20e-04  
1111     2.584390e+00   2.593279e+00   8.888474e-03   3.44e-03  
1112     4.194150e+00   4.220614e+00   2.646425e-02   6.31e-03  
1113     6.137752e+00   6.141794e+00   4.042488e-03   6.59e-04  
1114     8.341698e+00   8.334166e+00   7.532769e-03   9.03e-04  
1115     1.073165e+01   1.073473e+01   3.078992e-03   2.87e-04  
1116     1.322823e+01   1.323979e+01   1.155527e-02   8.74e-04  
1117     1.574423e+01   1.649682e+01   7.525854e-01   4.78e-02  
1118     1.818272e+01   2.151017e+01   3.327452e+00   1.83e-01  
1119     1.961783e+01   2.023737e+01   6.195378e-01   3.16e-02  
1120     2.083660e+01   1.709871e+01   3.737893e+00   1.79e-01  
1121     2.115472e+01   1.793087e+01   3.223850e+00   1.52e-01  
1122     1.797933e+01   1.945451e+01   1.475176e+00   8.20e-02  
1123     1.476300e+01   1.855512e+01   3.792127e+00   2.57e-01  
1124     9.662237e+00   1.034942e+01   6.871798e-01   7.11e-02  
1125     5.685484e+00   5.674918e+00   1.056634e-02   1.86e-03  
1126     2.916805e+00   2.937804e+00   2.099906e-02   7.20e-03  
1127     1.262389e+00   1.251090e+00   1.129864e-02   8.95e-03  
1128     5.556936e-01   5.299826e-01   2.571103e-02   4.63e-02  
1129     6.257977e-01   6.448317e-01   1.903404e-02   3.04e-02  
1130     1.324119e+00   1.321730e+00   2.388066e-03   1.80e-03  
1131     2.527318e+00   2.551684e+00   2.436601e-02   9.64e-03  
1132     4.131352e+00   4.135229e+00   3.876448e-03   9.38e-04  
1133     6.043893e+00   6.033133e+00   1.075970e-02   1.78e-03  
1134     8.177607e+00   8.235600e+00   5.799259e-02   7.09e-03  
1135     1.044502e+01   1.046231e+01   1.728966e-02   1.66e-03  
1136     1.275497e+01   1.272099e+01   3.398476e-02   2.66e-03  
1137     1.501052e+01   1.570736e+01   6.968387e-01   4.64e-02  
1138     1.710785e+01   2.012415e+01   3.016302e+00   1.76e-01  
1139     1.833005e+01   1.887313e+01   5.430845e-01   2.96e-02  
1140     1.933567e+01   1.584322e+01   3.492454e+00   1.81e-01  
1141     1.940951e+01   1.640769e+01   3.001814e+00   1.55e-01  
1142     1.655187e+01   1.788187e+01   1.330002e+00   8.04e-02  
1143     1.363301e+01   1.706330e+01   3.430283e+00   2.52e-01  
1144     8.985254e+00   9.652109e+00   6.668554e-01   7.42e-02  
1145     5.317185e+00   5.292603e+00   2.458290e-02   4.62e-03  
1146     2.712206e+00   2.701048e+00   1.115787e-02   4.11e-03  
1147     1.126191e+00   1.136255e+00   1.006447e-02   8.94e-03  
1148     4.430860e-01   4.306348e-01   1.245121e-02   2.81e-02  
1149     5.219771e-01   5.243655e-01   2.388398e-03   4.58e-03  
1150     1.224655e+00   1.163300e+00   6.135467e-02   5.01e-02  
1151     2.425714e+00   2.445244e+00   1.952987e-02   8.05e-03  
1152     4.012575e+00   3.983087e+00   2.948812e-02   7.35e-03  
1153     5.881466e+00   5.912701e+00   3.123507e-02   5.31e-03  
1154     7.932745e+00   7.949395e+00   1.664969e-02   2.10e-03  
1155     1.006707e+01   1.006762e+01   5.516305e-04   5.48e-05  
1156     1.218293e+01   1.216257e+01   2.035442e-02   1.67e-03  
1157     1.417556e+01   1.479987e+01   6.243058e-01   4.40e-02  
1158     1.593678e+01   1.871647e+01   2.779695e+00   1.74e-01  
1159     1.694976e+01   1.739127e+01   4.415079e-01   2.60e-02  
1160     1.774826e+01   1.450705e+01   3.241213e+00   1.83e-01  
1161     1.784791e+01   1.515314e+01   2.694768e+00   1.51e-01  
1162     1.522553e+01   1.648306e+01   1.257529e+00   8.26e-02  
1163     1.254314e+01   1.570005e+01   3.156913e+00   2.52e-01  
1164     8.258900e+00   8.855031e+00   5.961315e-01   7.22e-02  
1165     4.872257e+00   4.883663e+00   1.140596e-02   2.34e-03  
1166     2.447637e+00   2.459428e+00   1.179105e-02   4.82e-03  
1167     9.598700e-01   9.901651e-01   3.029509e-02   3.16e-02  
1168     3.230912e-01   3.045843e-01   1.850686e-02   5.73e-02  
1169     4.204687e-01   4.201465e-01   3.222050e-04   7.66e-04  
1170     1.126054e+00   1.096769e+00   2.928533e-02   2.60e-02  
1171     2.316310e+00   2.332494e+00   1.618343e-02   6.99e-03  
1172     3.873559e+00   3.883417e+00   9.858343e-03   2.55e-03  
1173     5.685021e+00   5.657464e+00   2.755690e-02   4.85e-03  
